Facular and Sunspot Indices from calc_spot_fac_history.pro
Spot Index is Sunspot Blocking Function
Facular Index is on GOME Mg index scale
Tue Nov 11 17:02:23 2014
  YEAR  MONTH    DAY       SPOT          FAC
  1988     7    21       331.5900       0.159100
  1988     7    22       182.2700       0.158900
  1988     7    23       135.6500       0.159600
  1988     7    24       115.2800       0.160200
  1988     7    25       134.3400       0.160000
  1988     7    26       252.6800       0.160600
  1988     7    27       429.1900       0.161400
  1988     7    28       535.4000       0.162100
  1988     7    29       718.0500       0.162700
  1988     7    30       732.4100       0.163400
  1988     7    31       951.0000       0.163800
  1988     8     1       818.2400       0.163600
  1988     8     2       656.3200       0.163100
  1988     8     3       592.2600       0.162500
  1988     8     4       449.5300       0.161600
  1988     8     5       329.0700       0.160600
  1988     8     6       272.2200       0.160300
  1988     8     7       352.8400       0.160700
  1988     8     8       489.8100       0.161100
  1988     8     9       655.6400       0.161400
  1988     8    10       839.2000       0.161000
  1988     8    11      1022.6900       0.161000
  1988     8    12      1067.2500       0.160700
  1988     8    13       940.7200       0.160700
  1988     8    14       693.5200       0.160400
  1988     8    15       497.7500       0.160300
  1988     8    16       375.3400       0.159900
  1988     8    17       252.1700       0.159300
  1988     8    18       152.0900       0.158700
  1988     8    19        74.4000       0.158100
  1988     8    20        47.9500       0.158000
  1988     8    21        49.3900       0.158100
  1988     8    22        61.0900       0.158100
  1988     8    23        79.0900       0.158900
  1988     8    24        89.1000       0.159500
  1988     8    25       219.3100       0.161000
  1988     8    26       295.1000       0.161900
  1988     8    27       334.2900       0.163400
  1988     8    28       428.4500       0.164400
  1988     8    29       688.6300       0.165000
  1988     8    30       889.5500       0.164600
  1988     8    31      1141.5500       0.164400
  1988     9     1      1196.9399       0.163700
  1988     9     2       953.4900       0.163800
  1988     9     3       706.2600       0.163600
  1988     9     4       591.2400       0.163300
  1988     9     5       424.3800       0.163200
  1988     9     6       202.5900       0.162400
  1988     9     7       141.1200       0.161700
  1988     9     8        86.9000       0.160600
  1988     9     9        74.0600       0.160000
  1988     9    10        95.4000       0.160200
  1988     9    11       115.5500       0.160000
  1988     9    12       122.9600       0.160300
  1988     9    13       216.1700       0.158100
  1988     9    14       246.1900       0.158200
  1988     9    15       270.6500       0.158400
  1988     9    16       206.6300       0.158700
  1988     9    17       181.8100       0.159000
  1988     9    18       206.0300       0.159500
  1988     9    19       216.1600       0.160100
  1988     9    20       294.2500       0.160900
  1988     9    21       281.3800       0.161600
  1988     9    22       337.5600       0.162300
  1988     9    23       340.5100       0.162800
  1988     9    24       423.0400       0.163200
  1988     9    25       353.1000       0.163300
  1988     9    26       440.9700       0.163300
  1988     9    27       313.7900       0.163300
  1988     9    28       363.6700       0.163300
  1988     9    29       366.4900       0.163500
  1988     9    30       363.0000       0.163800
  1988    10     1       448.0500       0.164100
  1988    10     2       554.6700       0.164600
  1988    10     3       674.9900       0.164800
  1988    10     4       801.4800       0.164900
  1988    10     5       795.0500       0.164800
  1988    10     6       728.7200       0.164500
  1988    10     7       861.2700       0.164100
  1988    10     8       952.5300       0.163600
  1988    10     9       789.6900       0.163200
  1988    10    10      1393.2800       0.162700
  1988    10    11       612.5500       0.162200
  1988    10    12       417.3700       0.161700
  1988    10    13       260.3000       0.161400
  1988    10    14       173.7600       0.161300
  1988    10    15       121.5200       0.161300
  1988    10    16       145.4400       0.161500
  1988    10    17       204.1400       0.161800
  1988    10    18       275.6300       0.162000
  1988    10    19       341.4000       0.162200
  1988    10    20       583.3600       0.162300
  1988    10    21       709.5400       0.162400
  1988    10    22       819.7100       0.162400
  1988    10    23       878.3800       0.162400
  1988    10    24       895.1600       0.162300
  1988    10    25       812.2400       0.162100
  1988    10    26       621.1100       0.161900
  1988    10    27       470.4400       0.161700
  1988    10    28       318.8400       0.161600
  1988    10    29       244.5200       0.161500
  1988    10    30       259.4300       0.161500
  1988    10    31       359.1600       0.161600
  1988    11     1       520.7900       0.161600
  1988    11     2       592.0300       0.161700
  1988    11     3       709.4900       0.161800
  1988    11     4       886.7000       0.161700
  1988    11     5      1000.4700       0.161600
  1988    11     6       924.1900       0.161400
  1988    11     7       767.1300       0.161100
  1988    11     8       512.1500       0.160900
  1988    11     9       498.7700       0.160800
  1988    11    10       364.2600       0.160900
  1988    11    11       337.8100       0.161100
  1988    11    12       343.9300       0.161400
  1988    11    13       413.3900       0.161900
  1988    11    14       561.4600       0.162800
  1988    11    15       580.4900       0.162700
  1988    11    16       456.4600       0.163000
  1988    11    17       539.9400       0.163400
  1988    11    18       468.5800       0.162900
  1988    11    19       312.8700       0.161500
  1988    11    20       233.4200       0.161300
  1988    11    21       254.9100       0.161800
  1988    11    22       276.3500       0.160100
  1988    11    23       225.4400       0.159800
  1988    11    24       158.6800       0.159600
  1988    11    25       128.5700       0.159400
  1988    11    26       132.3400       0.160400
  1988    11    27       152.4700       0.160600
  1988    11    28       234.0400       0.161300
  1988    11    29       290.3400       0.161500
  1988    11    30       335.9500       0.162100
  1988    12     1       508.2200       0.162800
  1988    12     2       502.9800       0.162800
  1988    12     3       499.7500       0.162200
  1988    12     4       433.6600       0.162000
  1988    12     5       475.4700       0.162300
  1988    12     6       308.5200       0.162500
  1988    12     7       267.3300       0.162500
  1988    12     8       235.5800       0.162500
  1988    12     9       319.8700       0.163000
  1988    12    10       267.3600       0.163700
  1988    12    11       333.7900       0.164300
  1988    12    12       403.6700       0.165000
  1988    12    13       455.6900       0.165700
  1988    12    14       585.4100       0.166900
  1988    12    15       693.5300       0.167400
  1988    12    16      1183.0200       0.167600
  1988    12    17      1171.6899       0.167700
  1988    12    18      1280.8199       0.170100
  1988    12    19      1251.9800       0.170400
  1988    12    20      1322.7700       0.166500
  1988    12    21      1120.8101       0.165400
  1988    12    22      1098.3800       0.165500
  1988    12    23      1098.8600       0.169300
  1988    12    24       874.0800       0.165000
  1988    12    25       742.2800       0.164800
  1988    12    26       766.3100       0.164400
  1988    12    27       815.7800       0.164700
  1988    12    28       816.7400       0.164600
  1988    12    29       701.9300       0.164600
  1988    12    30       478.9800       0.164800
  1988    12    31       364.1200       0.163200
  1989     1     1         7.1800       0.162700
  1989     1     2        27.2200       0.162000
  1989     1     3        99.5800       0.161300
  1989     1     4       198.7200       0.161500
  1989     1     5       348.6900       0.162500
  1989     1     6       465.4600       0.163800
  1989     1     7       571.2600       0.166100
  1989     1     8       819.5200       0.168200
  1989     1     9       999.6600       0.170700
  1989     1    10      1053.7900       0.173400
  1989     1    11      1225.8700       0.173400
  1989     1    12      1177.6200       0.175700
  1989     1    13      1088.2600       0.174600
  1989     1    14      1387.3400       0.175500
  1989     1    15      1671.0100       0.174100
  1989     1    16      1572.5800       0.171700
  1989     1    17      1148.1700       0.169800
  1989     1    18      1074.4900       0.169300
  1989     1    19       796.6300       0.168000
  1989     1    20       644.1500       0.167200
  1989     1    21       332.8900       0.166300
  1989     1    22       349.8700       0.166100
  1989     1    23       544.3200       0.166600
  1989     1    24       774.4300       0.167500
  1989     1    25       959.5800       0.167300
  1989     1    26       933.4300       0.167400
  1989     1    27       911.2800       0.167000
  1989     1    28       740.0300       0.166400
  1989     1    29       609.3900       0.165700
  1989     1    30       472.5900       0.164900
  1989     1    31       306.1100       0.163900
  1989     2     1       216.4400       0.162900
  1989     2     2       182.6800       0.164600
  1989     2     3       194.0900       0.163100
  1989     2     4       157.4500       0.163700
  1989     2     5       832.9700       0.165000
  1989     2     6       367.0700       0.166900
  1989     2     7       537.2700       0.168900
  1989     2     8       596.8500       0.170200
  1989     2     9      1486.4100       0.172000
  1989     2    10      1111.8600       0.172400
  1989     2    11      1219.3300       0.172900
  1989     2    12      1192.8199       0.173100
  1989     2    13      1294.1300       0.173100
  1989     2    14      1461.3400       0.172500
  1989     2    15      1340.2800       0.170800
  1989     2    16       875.8400       0.170500
  1989     2    17       591.6000       0.169600
  1989     2    18       343.1300       0.168500
  1989     2    19       335.4100       0.168300
  1989     2    20       522.6500       0.167800
  1989     2    21       766.8700       0.166900
  1989     2    22       902.2400       0.167200
  1989     2    23       834.6700       0.166700
  1989     2    24       892.2800       0.166600
  1989     2    25       590.2500       0.166900
  1989     2    26       464.5500       0.166200
  1989     2    27       888.6900       0.165100
  1989     2    28       271.8400       0.163900
  1989     3     1       367.2000       0.163400
  1989     3     2       306.4300       0.162500
  1989     3     3       436.9500       0.162600
  1989     3     4       284.8400       0.162400
  1989     3     5       264.0000       0.162600
  1989     3     6       258.4200       0.163600
  1989     3     7       393.8100       0.164700
  1989     3     8       526.1300       0.166000
  1989     3     9      1048.8300       0.167800
  1989     3    10      1131.7700       0.168700
  1989     3    11      1347.7700       0.170100
  1989     3    12      1632.1400       0.170100
  1989     3    13      1797.8800       0.171300
  1989     3    14      1866.3400       0.171300
  1989     3    15      1649.7800       0.171700
  1989     3    16      1242.3101       0.171300
  1989     3    17      1079.6500       0.171300
  1989     3    18       485.2800       0.170600
  1989     3    19       542.0000       0.169200
  1989     3    20       579.3900       0.169000
  1989     3    21       809.4800       0.168000
  1989     3    22       967.0400       0.167400
  1989     3    23       875.7700       0.167000
  1989     3    24       706.1300       0.166000
  1989     3    25       501.2600       0.164900
  1989     3    26       356.3500       0.163300
  1989     3    27       309.4200       0.162600
  1989     3    28       263.4300       0.161300
  1989     3    29       203.2400       0.160900
  1989     3    30       226.8600       0.160700
  1989     3    31       368.3500       0.160900
  1989     4     1       523.7000       0.161400
  1989     4     2       672.3200       0.161900
  1989     4     3       931.4600       0.162700
  1989     4     4       799.8300       0.164200
  1989     4     5       722.1400       0.165600
  1989     4     6       777.6300       0.168000
  1989     4     7       721.8500       0.169600
  1989     4     8       601.2200       0.170500
  1989     4     9       426.0400       0.170600
  1989     4    10       289.0400       0.170000
  1989     4    11       108.0400       0.169800
  1989     4    12       133.5400       0.169200
  1989     4    13       202.1400       0.168200
  1989     4    14       432.2100       0.167200
  1989     4    15       618.8100       0.167000
  1989     4    16       588.7500       0.166300
  1989     4    17       863.0100       0.165900
  1989     4    18       888.3200       0.165600
  1989     4    19       879.6200       0.165500
  1989     4    20       761.2700       0.166100
  1989     4    21       854.0300       0.166100
  1989     4    22       656.2200       0.165900
  1989     4    23       485.3800       0.164200
  1989     4    24       470.4700       0.163100
  1989     4    25       512.8400       0.162600
  1989     4    26       383.9100       0.163000
  1989     4    27       394.6500       0.163400
  1989     4    28       450.2500       0.163700
  1989     4    29       396.3300       0.163800
  1989     4    30       342.9400       0.163400
  1989     5     1       427.5000       0.164100
  1989     5     2       411.0500       0.164800
  1989     5     3       492.3600       0.165700
  1989     5     4       720.0600       0.167300
  1989     5     5       662.9600       0.168500
  1989     5     6       471.5400       0.168400
  1989     5     7       366.4200       0.168800
  1989     5     8       370.0700       0.170100
  1989     5     9       402.6500       0.170400
  1989     5    10       466.0800       0.171100
  1989     5    11       380.0300       0.171300
  1989     5    12       349.0700       0.171400
  1989     5    13       363.7400       0.170900
  1989     5    14       341.3400       0.170700
  1989     5    15       506.9200       0.170100
  1989     5    16       483.6700       0.168200
  1989     5    17       454.0000       0.167600
  1989     5    18       517.5100       0.167400
  1989     5    19       509.4800       0.166500
  1989     5    20       589.9100       0.166100
  1989     5    21       831.3700       0.165200
  1989     5    22       694.8200       0.164400
  1989     5    23       612.5400       0.164000
  1989     5    24       652.8900       0.164300
  1989     5    25       657.7300       0.163500
  1989     5    26       700.8200       0.163400
  1989     5    27       653.8600       0.162700
  1989     5    28       511.4600       0.163300
  1989     5    29       491.9500       0.163500
  1989     5    30       497.1700       0.164400
  1989     5    31       568.7700       0.165000
  1989     6     1       720.8700       0.165800
  1989     6     2       582.9000       0.166900
  1989     6     3       523.6900       0.167500
  1989     6     4       435.4700       0.168200
  1989     6     5       426.2000       0.168700
  1989     6     6       438.5400       0.168600
  1989     6     7       468.7400       0.170000
  1989     6     8       308.4000       0.171000
  1989     6     9       676.7300       0.171400
  1989     6    10       889.6400       0.172800
  1989     6    11      1246.1200       0.173600
  1989     6    12      1907.7600       0.174600
  1989     6    13      2208.7300       0.175200
  1989     6    14      2408.0000       0.176100
  1989     6    15      2431.6299       0.175400
  1989     6    16      2269.8501       0.175400
  1989     6    17      1670.1000       0.173800
  1989     6    18      1451.8700       0.172300
  1989     6    19      1110.4399       0.171100
  1989     6    20       773.7500       0.169200
  1989     6    21       588.4600       0.168400
  1989     6    22       753.7400       0.167700
  1989     6    23       989.0800       0.167600
  1989     6    24      1188.5300       0.168500
  1989     6    25      1152.3199       0.168500
  1989     6    26      1029.8500       0.169000
  1989     6    27      1079.5400       0.169700
  1989     6    28      1035.0500       0.168700
  1989     6    29      1179.9100       0.168200
  1989     6    30       885.2300       0.167200
  1989     7     1       385.2700       0.166700
  1989     7     2       658.6900       0.166500
  1989     7     3       229.2900       0.166400
  1989     7     4       205.7200       0.166000
  1989     7     5       210.1400       0.166700
  1989     7     6       272.8200       0.168200
  1989     7     7       286.4900       0.170100
  1989     7     8       285.4600       0.171400
  1989     7     9       237.7800       0.171400
  1989     7    10       337.2700       0.171300
  1989     7    11       347.4500       0.171100
  1989     7    12       319.1200       0.170900
  1989     7    13       370.0600       0.170100
  1989     7    14       357.2000       0.168600
  1989     7    15       339.8800       0.167700
  1989     7    16       364.9900       0.167100
  1989     7    17       359.0500       0.166900
  1989     7    18       312.3500       0.166600
  1989     7    19       431.5000       0.166800
  1989     7    20       477.4900       0.167200
  1989     7    21       517.8400       0.167900
  1989     7    22       631.6100       0.168200
  1989     7    23       641.4600       0.168000
  1989     7    24       591.0000       0.167200
  1989     7    25       475.3200       0.166200
  1989     7    26       276.7600       0.164100
  1989     7    27       177.8500       0.163900
  1989     7    28       168.4000       0.164300
  1989     7    29       250.1900       0.162500
  1989     7    30       485.3400       0.163800
  1989     7    31       525.6400       0.164900
  1989     8     1       504.2800       0.166300
  1989     8     2       513.4700       0.167500
  1989     8     3       633.2800       0.169000
  1989     8     4       777.7500       0.170400
  1989     8     5       801.2800       0.170700
  1989     8     6       956.2700       0.171600
  1989     8     7      1219.4100       0.172000
  1989     8     8      1243.3000       0.171200
  1989     8     9      1342.2100       0.171300
  1989     8    10      1077.5900       0.170300
  1989     8    11       866.9800       0.170800
  1989     8    12       825.2300       0.170600
  1989     8    13      1047.9000       0.171500
  1989     8    14      1210.6700       0.171900
  1989     8    15      1498.2500       0.171700
  1989     8    16      1701.9500       0.171700
  1989     8    17      1564.6100       0.171400
  1989     8    18      1677.6899       0.171300
  1989     8    19      1517.2100       0.171100
  1989     8    20      1029.1899       0.170200
  1989     8    21       749.4000       0.169000
  1989     8    22       426.6400       0.167700
  1989     8    23       282.1100       0.165600
  1989     8    24       182.7700       0.164100
  1989     8    25       131.6900       0.162800
  1989     8    26        97.9300       0.162400
  1989     8    27       131.1100       0.162300
  1989     8    28       130.1200       0.162900
  1989     8    29       329.6500       0.163200
  1989     8    30       420.5600       0.164200
  1989     8    31       741.5800       0.165600
  1989     9     1      1191.8900       0.167200
  1989     9     2      1186.3199       0.168300
  1989     9     3      1988.1600       0.170100
  1989     9     4      1945.2000       0.171400
  1989     9     5      1794.8900       0.171500
  1989     9     6      1967.4700       0.172200
  1989     9     7      1943.5601       0.173300
  1989     9     8      1479.6200       0.174100
  1989     9     9      1448.1100       0.175000
  1989     9    10      1209.5601       0.175600
  1989     9    11      1325.0601       0.175000
  1989     9    12      1336.3199       0.174100
  1989     9    13      1038.7900       0.172700
  1989     9    14       913.1400       0.172100
  1989     9    15       691.9400       0.171100
  1989     9    16       638.0900       0.169900
  1989     9    17       572.7700       0.168000
  1989     9    18       504.7400       0.166200
  1989     9    19       588.7900       0.164300
  1989     9    20       663.6100       0.162600
  1989     9    21       701.3300       0.162300
  1989     9    22       740.1100       0.162000
  1989     9    23       671.6800       0.161900
  1989     9    24       509.8100       0.161400
  1989     9    25       397.5900       0.161300
  1989     9    26       374.1000       0.161800
  1989     9    27       344.5200       0.163400
  1989     9    28       273.1500       0.164200
  1989     9    29       248.7800       0.166200
  1989     9    30       349.3100       0.167100
  1989    10     1       437.7200       0.168200
  1989    10     2       488.7500       0.169500
  1989    10     3       439.5600       0.171500
  1989    10     4       533.8100       0.173300
  1989    10     5       643.0500       0.174400
  1989    10     6       565.4000       0.174200
  1989    10     7       620.6200       0.173500
  1989    10     8       531.4900       0.172700
  1989    10     9       387.2200       0.171800
  1989    10    10       337.8300       0.170600
  1989    10    11       352.3100       0.170100
  1989    10    12       478.6700       0.169500
  1989    10    13       615.8400       0.169400
  1989    10    14       744.3800       0.168700
  1989    10    15       860.3200       0.168600
  1989    10    16       888.3500       0.168200
  1989    10    17       922.9100       0.168100
  1989    10    18       623.0900       0.167800
  1989    10    19       756.2300       0.167000
  1989    10    20       685.7000       0.166000
  1989    10    21       587.7300       0.165200
  1989    10    22       530.2000       0.165600
  1989    10    23       620.3400       0.165200
  1989    10    24       522.6500       0.165100
  1989    10    25       400.9700       0.164700
  1989    10    26       288.1100       0.163600
  1989    10    27       233.6500       0.163800
  1989    10    28       247.7100       0.164700
  1989    10    29       296.5800       0.166100
  1989    10    30       352.1700       0.166900
  1989    10    31       428.2600       0.167800
  1989    11     1       574.5500       0.168600
  1989    11     2       629.0300       0.169100
  1989    11     3       615.0700       0.169700
  1989    11     4       565.6600       0.170000
  1989    11     5       624.4800       0.170400
  1989    11     6       901.5900       0.171200
  1989    11     7       654.8700       0.171600
  1989    11     8       754.1900       0.172800
  1989    11     9      1027.6801       0.172400
  1989    11    10       748.8100       0.172100
  1989    11    11       946.5500       0.172000
  1989    11    12       631.5800       0.171500
  1989    11    13       627.2800       0.170900
  1989    11    14       645.9100       0.170200
  1989    11    15       678.0000       0.170500
  1989    11    16       440.4000       0.169500
  1989    11    17       306.9400       0.169100
  1989    11    18       379.5900       0.168300
  1989    11    19       522.5200       0.168500
  1989    11    20       638.5000       0.168800
  1989    11    21       764.9100       0.169300
  1989    11    22       888.6200       0.169700
  1989    11    23       899.3100       0.169000
  1989    11    24       878.9500       0.168800
  1989    11    25       790.8800       0.169400
  1989    11    26      1182.6200       0.170100
  1989    11    27      1133.0400       0.170000
  1989    11    28      1104.2100       0.169200
  1989    11    29       790.5600       0.168800
  1989    11    30       839.3700       0.169200
  1989    12     1       781.8800       0.169900
  1989    12     2       641.3300       0.169200
  1989    12     3       675.4100       0.169700
  1989    12     4       645.2400       0.169500
  1989    12     5       771.6800       0.169600
  1989    12     6       641.8400       0.169000
  1989    12     7       591.8600       0.168900
  1989    12     8       496.1800       0.168800
  1989    12     9       419.7600       0.168100
  1989    12    10       334.8800       0.167400
  1989    12    11       204.4100       0.166700
  1989    12    12       127.7700       0.166100
  1989    12    13       131.3100       0.165500
  1989    12    14       160.4600       0.165600
  1989    12    15       206.6600       0.165500
  1989    12    16       260.8900       0.166000
  1989    12    17       354.9700       0.166600
  1989    12    18       471.1300       0.166800
  1989    12    19       472.4200       0.167300
  1989    12    20       490.3000       0.167200
  1989    12    21       538.5700       0.167000
  1989    12    22       522.2000       0.167800
  1989    12    23       493.7500       0.169800
  1989    12    24       633.9400       0.171400
  1989    12    25       867.1300       0.172700
  1989    12    26      1169.7500       0.173600
  1989    12    27      1458.3500       0.174200
  1989    12    28      1408.7300       0.174300
  1989    12    29      1690.2900       0.173900
  1989    12    30      1105.8101       0.173000
  1989    12    31       919.5200       0.172800
  1990     1     1       365.1800       0.171400
  1990     1     2       442.8600       0.170100
  1990     1     3       362.3900       0.168000
  1990     1     4       465.0100       0.166800
  1990     1     5       504.5300       0.165600
  1990     1     6       446.3000       0.164800
  1990     1     7       350.7500       0.164400
  1990     1     8       343.3350       0.164000
  1990     1     9       335.9200       0.163600
  1990     1    10       448.7300       0.163500
  1990     1    11       404.2000       0.163800
  1990     1    12       333.8000       0.164500
  1990     1    13       263.9800       0.164900
  1990     1    14       206.1100       0.165300
  1990     1    15       242.5400       0.165500
  1990     1    16       331.8500       0.166200
  1990     1    17       379.6800       0.166700
  1990     1    18       421.5800       0.167600
  1990     1    19       514.7500       0.169100
  1990     1    20       521.5200       0.171000
  1990     1    21       462.0800       0.172200
  1990     1    22       434.9100       0.173300
  1990     1    23       578.4500       0.173300
  1990     1    24       900.3800       0.172800
  1990     1    25      1056.7400       0.172500
  1990     1    26      1075.5100       0.172700
  1990     1    27      1056.9900       0.171800
  1990     1    28      1128.8800       0.171400
  1990     1    29      1252.5601       0.170500
  1990     1    30       817.0400       0.169100
  1990     1    31       781.0500       0.168400
  1990     2     1       592.9900       0.167100
  1990     2     2       466.3000       0.165300
  1990     2     3       377.8300       0.164300
  1990     2     4       248.7300       0.163000
  1990     2     5       191.1500       0.162300
  1990     2     6       133.7400       0.161100
  1990     2     7       125.3800       0.160400
  1990     2     8       122.7000       0.160600
  1990     2     9       157.8600       0.161000
  1990     2    10       207.5300       0.161200
  1990     2    11       234.3600       0.161300
  1990     2    12       278.6900       0.162200
  1990     2    13       318.6900       0.163000
  1990     2    14       834.7100       0.163600
  1990     2    15       966.4300       0.164800
  1990     2    16       604.9900       0.165500
  1990     2    17       148.8700       0.165700
  1990     2    18       120.9200       0.165800
  1990     2    19       145.2300       0.166700
  1990     2    20       274.9500       0.167300
  1990     2    21       504.3600       0.168200
  1990     2    22      1014.2400       0.168800
  1990     2    23       927.1500       0.170200
  1990     2    24      1053.5900       0.171100
  1990     2    25      1173.3400       0.171600
  1990     2    26      1081.7400       0.171500
  1990     2    27      1007.8000       0.170400
  1990     2    28       791.3000       0.168700
  1990     3     1       574.7100       0.167600
  1990     3     2       461.6700       0.166600
  1990     3     3       326.1600       0.164800
  1990     3     4       339.9400       0.163300
  1990     3     5       407.0500       0.162300
  1990     3     6       475.8500       0.162400
  1990     3     7       609.5700       0.162200
  1990     3     8       517.7700       0.161200
  1990     3     9       365.3500       0.160700
  1990     3    10       326.1100       0.160800
  1990     3    11       263.8500       0.161100
  1990     3    12       222.4500       0.160900
  1990     3    13       256.9200       0.160800
  1990     3    14       272.3300       0.160500
  1990     3    15       326.7800       0.161100
  1990     3    16       308.4900       0.162100
  1990     3    17       390.0100       0.163200
  1990     3    18       502.6600       0.165200
  1990     3    19       459.5900       0.168100
  1990     3    20       702.1700       0.169900
  1990     3    21       767.1000       0.170800
  1990     3    22       864.8500       0.171500
  1990     3    23       868.9900       0.172400
  1990     3    24       909.9800       0.172600
  1990     3    25       967.2900       0.171800
  1990     3    26       899.3700       0.171600
  1990     3    27       679.3700       0.169800
  1990     3    28       522.9600       0.167900
  1990     3    29       288.9900       0.166400
  1990     3    30       211.1500       0.164900
  1990     3    31       277.6100       0.163600
  1990     4     1       336.7500       0.162700
  1990     4     2       380.8100       0.162500
  1990     4     3       417.9900       0.161800
  1990     4     4       426.8100       0.161400
  1990     4     5       456.3000       0.161200
  1990     4     6       416.2000       0.161200
  1990     4     7       252.6500       0.161600
  1990     4     8       201.2400       0.162200
  1990     4     9       160.9500       0.162200
  1990     4    10       120.7200       0.161700
  1990     4    11       130.9600       0.161600
  1990     4    12       161.3100       0.162100
  1990     4    13       232.1600       0.163600
  1990     4    14       386.1000       0.166300
  1990     4    15       572.7100       0.168800
  1990     4    16       654.0900       0.171100
  1990     4    17       851.1700       0.172700
  1990     4    18       891.7000       0.174100
  1990     4    19       713.8600       0.174600
  1990     4    20       824.9300       0.175700
  1990     4    21       647.8600       0.176000
  1990     4    22       653.8000       0.174800
  1990     4    23       526.2900       0.172900
  1990     4    24       393.0300       0.171300
  1990     4    25       349.2700       0.168100
  1990     4    26       290.8700       0.166200
  1990     4    27       343.3600       0.164300
  1990     4    28       268.9200       0.162900
  1990     4    29       272.2800       0.162300
  1990     4    30       225.0000       0.161900
  1990     5     1       183.5500       0.160700
  1990     5     2       146.1800       0.159500
  1990     5     3       162.5200       0.159000
  1990     5     4       163.5800       0.158300
  1990     5     5       211.9400       0.158400
  1990     5     6       427.9700       0.158500
  1990     5     7       371.6300       0.159700
  1990     5     8       359.5900       0.161000
  1990     5     9       310.7800       0.162200
  1990     5    10       271.6500       0.163400
  1990     5    11       178.4000       0.165800
  1990     5    12       217.5100       0.168300
  1990     5    13       314.6400       0.170300
  1990     5    14       399.5300       0.171700
  1990     5    15       737.6700       0.173400
  1990     5    16       992.4900       0.173800
  1990     5    17      1363.0699       0.174100
  1990     5    18      1784.5200       0.174200
  1990     5    19      1739.9000       0.173600
  1990     5    20      1500.6000       0.172600
  1990     5    21      1322.3000       0.171700
  1990     5    22      1035.7800       0.170000
  1990     5    23       908.9300       0.167600
  1990     5    24       668.5600       0.165000
  1990     5    25       427.1200       0.164600
  1990     5    26       333.6500       0.163500
  1990     5    27       313.8400       0.162800
  1990     5    28       248.4000       0.162500
  1990     5    29       206.1300       0.161600
  1990     5    30       160.5900       0.159000
  1990     5    31       169.1800       0.160600
  1990     6     1       170.9800       0.160100
  1990     6     2       242.9400       0.160600
  1990     6     3       167.3000       0.161400
  1990     6     4       255.8100       0.159800
  1990     6     5       178.7400       0.160900
  1990     6     6       267.6000       0.163200
  1990     6     7       324.8400       0.164400
  1990     6     8       330.0000       0.166000
  1990     6     9       406.3500       0.168100
  1990     6    10       489.3400       0.169200
  1990     6    11       532.9100       0.171500
  1990     6    12       593.5300       0.172400
  1990     6    13       397.1800       0.172200
  1990     6    14       492.2200       0.170800
  1990     6    15       453.8300       0.170800
  1990     6    16       418.3400       0.169600
  1990     6    17       376.2400       0.169200
  1990     6    18       275.4500       0.167400
  1990     6    19       174.8800       0.165900
  1990     6    20       168.7700       0.164600
  1990     6    21       113.0800       0.160400
  1990     6    22       101.4500       0.161600
  1990     6    23       102.6400       0.160500
  1990     6    24       164.9900       0.160000
  1990     6    25       277.7800       0.159800
  1990     6    26       309.9900       0.160400
  1990     6    27       546.2200       0.161500
  1990     6    28       698.2200       0.162800
  1990     6    29       807.9300       0.164600
  1990     6    30      1202.8300       0.166500
  1990     7     1      1484.7700       0.168800
  1990     7     2      1706.7900       0.169000
  1990     7     3      1588.0800       0.170000
  1990     7     4      1553.6700       0.169900
  1990     7     5      1224.2800       0.169900
  1990     7     6       967.5300       0.169200
  1990     7     7       728.4700       0.168600
  1990     7     8       449.6800       0.167200
  1990     7     9       248.2300       0.165900
  1990     7    10       218.3200       0.165700
  1990     7    11       177.5500       0.165700
  1990     7    12       216.1600       0.165600
  1990     7    13       201.5900       0.165200
  1990     7    14       196.6600       0.165200
  1990     7    15       176.1100       0.164200
  1990     7    16       142.2700       0.163000
  1990     7    17        93.1300       0.162200
  1990     7    18       137.3800       0.161300
  1990     7    19       220.5400       0.160700
  1990     7    20       378.5100       0.160900
  1990     7    21       594.5900       0.160900
  1990     7    22       758.6400       0.161300
  1990     7    23       790.6900       0.162400
  1990     7    24       954.6400       0.164100
  1990     7    25      1067.1200       0.165200
  1990     7    26       871.0400       0.166400
  1990     7    27       810.4600       0.167000
  1990     7    28       534.5100       0.167000
  1990     7    29       403.6900       0.166500
  1990     7    30       276.1600       0.166700
  1990     7    31       244.1600       0.166100
  1990     8     1       423.8000       0.166800
  1990     8     2       594.3000       0.166800
  1990     8     3       618.2000       0.166400
  1990     8     4       578.6000       0.166400
  1990     8     5       629.8200       0.165800
  1990     8     6       498.9800       0.165200
  1990     8     7       616.6700       0.165400
  1990     8     8       594.7700       0.165200
  1990     8     9       501.0400       0.164600
  1990     8    10       775.4800       0.164600
  1990     8    11       406.8500       0.165100
  1990     8    12       456.0700       0.164400
  1990     8    13       459.4400       0.164200
  1990     8    14       658.4800       0.164500
  1990     8    15       791.5100       0.165900
  1990     8    16       853.7500       0.166200
  1990     8    17       925.1400       0.166900
  1990     8    18       950.3800       0.167900
  1990     8    19      1704.0200       0.168900
  1990     8    20      1364.1700       0.169800
  1990     8    21      1858.3000       0.170900
  1990     8    22      2091.1699       0.171400
  1990     8    23      1996.9800       0.171100
  1990     8    24      1897.7100       0.171300
